phase,benchmark_id,sample_count,mean_ns,mean_ci_lower_ns,mean_ci_upper_ns,median_ns,median_ci_lower_ns,median_ci_upper_ns,confidence_level
baseline,exact_d5/det_sign_exact,100,3587.5832181110636,3578.090261025698,3597.3998046740185,3580.47068425592,3569.2386709245743,3589.6393233692506,0.95
baseline,exact_d5/solve_exact,100,160583.8295274329,160088.06463243338,161129.5119818363,159876.9784053156,159632.96205357142,160238.92712355213,0.95
baseline,exact_d5/solve_exact_f64_result,100,163568.33920023488,163200.18804617348,163977.38449658235,163373.71251822723,162906.96709401708,163708.7142857143,0.95
baseline,exact_d5/solve_exact_rounded_f64,100,161679.9695285742,161332.23626986548,162077.18403335148,161497.72549019608,161195.44624447718,161731.3115079365,0.95
baseline,exact_hilbert_4x4/det_exact,100,1351.9318196621614,1341.7070446420291,1362.7450091027613,1343.9629729729731,1326.0616085491088,1349.5065170008718,0.95
baseline,exact_hilbert_4x4/det_sign_exact,100,7.7076244872023105,7.700210853348349,7.71597666806474,7.709975802354905,7.703320375722957,7.711681044267705,0.95
baseline,exact_hilbert_4x4/solve_exact,100,60218.462692003006,60106.72987535677,60328.64931475474,60212.50400223381,60125.52521008404,60288.124183006534,0.95
baseline,exact_hilbert_4x4/solve_exact_f64_result,100,63132.203151734044,62910.43126456011,63374.32465689583,62745.329296875,62653.01067073171,62890.50148809524,0.95
baseline,exact_hilbert_4x4/solve_exact_rounded_f64,100,61055.50815726734,60949.17570113125,61161.302086191885,61090.85716884478,60948.11294117647,61183.744241053064,0.95
baseline,exact_hilbert_5x5/det_exact,100,3675.431895868686,3666.531763112087,3684.488681636326,3678.9161175072823,3660.1433136369824,3687.5988028606967,0.95
baseline,exact_hilbert_5x5/det_sign_exact,100,3877.7141973721314,3866.79992851765,3888.7065911498103,3874.813731971154,3866.276392313465,3883.6263427734375,0.95
baseline,exact_hilbert_5x5/solve_exact,100,124821.0167260267,124588.36245552052,125056.5586401304,124693.28132387708,124443.84693548387,124966.275,0.95
baseline,exact_hilbert_5x5/solve_exact_f64_result,100,128665.11293294327,128054.3150877374,129342.8478360137,127731.9060075541,127443.08035714286,128189.74266154453,0.95
baseline,exact_hilbert_5x5/solve_exact_rounded_f64,100,126481.03600676611,126201.4014587931,126771.93221652582,126570.84456663764,126106.27380952382,126930.64945652174,0.95
baseline,exact_large_entries_3x3/det_exact,100,339.52793895759737,338.3788384363675,340.7544375788275,338.46964670112493,337.7445356125356,339.5196294569628,0.95
baseline,exact_large_entries_3x3/det_sign_exact,100,323.3939393378555,321.81010610027084,325.11643270153667,320.81136421991346,319.60410234571845,323.00216143144695,0.95
baseline,exact_large_entries_3x3/solve_exact,100,94021.50877729456,93869.73419628771,94178.98680969949,93994.31235047846,93805.53837072018,94257.29933481153,0.95
baseline,exact_large_entries_3x3/solve_exact_f64_result,100,94885.31238876122,94758.04181684103,95017.19726895978,94712.19405594406,94653.40909090909,94795.4663243733,0.95
baseline,exact_large_entries_3x3/solve_exact_rounded_f64,100,94551.6771792897,94404.82218243799,94704.5977938374,94493.95784163753,94433.55544922913,94605.49062168071,0.95
baseline,exact_near_singular_3x3/det_exact,100,342.3680465563537,341.4175651730294,343.4065789547439,341.96981679675184,341.18232136632975,342.76592927638586,0.95
baseline,exact_near_singular_3x3/det_sign_exact,100,398.0444391758523,395.8775152901023,400.1244211524398,398.2575514743394,394.77626794258373,401.150122914506,0.95
baseline,exact_near_singular_3x3/solve_exact,100,2612.0159759036187,2605.596644630547,2619.0594600440427,2604.670967959782,2599.2047933943322,2610.941017789443,0.95
baseline,exact_near_singular_3x3/solve_exact_f64_result,100,2709.879038410192,2702.395357526126,2718.1836333183887,2703.630049877204,2697.649796195652,2709.8011333510076,0.95
baseline,exact_near_singular_3x3/solve_exact_rounded_f64,100,2607.895342292855,2602.455237350324,2613.688950549314,2604.1845499181672,2597.253324468085,2611.2813367252543,0.95
baseline,exact_random_corpus_d2/det_exact,100,3118.216116468386,3115.663084354392,3121.039552995571,3119.59670900073,3116.117499039913,3122.630949298078,0.95
baseline,exact_random_corpus_d2/det_sign_exact,100,136.63603707115809,136.14960515045536,137.13386975341103,136.37221632196758,135.62830106889038,136.9651415513103,0.95
baseline,exact_random_corpus_d2/solve_exact,100,67709.92202368822,67514.64023515244,67918.50242422131,67472.58407407408,67329.50487804879,67587.88888888889,0.95
baseline,exact_random_corpus_d2/solve_exact_f64_result,100,78686.36048868227,78352.71288397095,79039.20526524463,78304.63800904978,77844.55630452023,78737.26863446631,0.95
baseline,exact_random_corpus_d2/solve_exact_rounded_f64,100,68675.52411842858,68520.26928586708,68838.12157617371,68555.18555555555,68410.07275471698,68680.15714285715,0.95
baseline,exact_random_corpus_d3/det_exact,100,8363.093286248817,8279.559399024358,8447.38965796527,8346.2073986195,8075.079751923844,8636.45081967213,0.95
baseline,exact_random_corpus_d3/det_sign_exact,100,225.19214860435227,224.95952723753143,225.53019832176582,225.1066786864951,224.97792444242148,225.2094284413811,0.95
baseline,exact_random_corpus_d3/solve_exact,100,214312.7598011514,214008.33207972205,214660.1467882057,214235.25767112512,213804.48615384614,214549.53333333333,0.95
baseline,exact_random_corpus_d3/solve_exact_f64_result,100,232029.80876150593,231019.2898427248,233135.33816064312,229915.88374999998,229519.60784313726,230509.14096334187,0.95
baseline,exact_random_corpus_d3/solve_exact_rounded_f64,100,218309.74327398872,217802.15816739644,218868.33167790246,217630.98739495798,217287.0088235294,217935.7142857143,0.95
baseline,exact_random_corpus_d4/det_exact,100,25309.27764112511,25258.111929085055,25365.242103133623,25256.29744318182,25208.91449244164,25295.91224021084,0.95
baseline,exact_random_corpus_d4/det_sign_exact,100,425.81791445239105,424.76187357423345,426.99363696194234,424.52204562697165,423.1255920750233,425.6456226052414,0.95
baseline,exact_random_corpus_d4/solve_exact,100,489730.19514601893,489017.2487844846,490501.03053617605,489451.64080744656,488840.649122807,490288.25136612024,0.95
baseline,exact_random_corpus_d4/solve_exact_f64_result,100,507806.00089630106,507154.51669837546,508502.3130812206,507754.3940476191,507048.99725274724,508511.2738095238,0.95
baseline,exact_random_corpus_d4/solve_exact_rounded_f64,100,491685.63437782874,490631.8290109176,492859.56275443116,491513.0259150086,490452.2676056338,491979.98039215687,0.95
baseline,exact_random_corpus_d5/det_exact,100,47495.06455948542,47379.382529470626,47611.557336582664,47405.791320311226,47335.99418767507,47504.00425170068,0.95
baseline,exact_random_corpus_d5/det_sign_exact,100,50335.17733088678,49759.93092972215,50919.63003137287,49538.7764628257,48757.71261042879,50884.692642881215,0.95
baseline,exact_random_corpus_d5/solve_exact,100,965121.3266125056,964056.0792050618,966178.1098548188,965824.6897901399,964445.0349893162,966729.1666666666,0.95
baseline,exact_random_corpus_d5/solve_exact_f64_result,100,987963.6123347994,986411.0778234303,989676.7943537231,987575.638843795,986287.682748538,989217.705,0.95
baseline,exact_random_corpus_d5/solve_exact_rounded_f64,100,969321.8416509356,967725.0133737603,971193.5350165456,966847.5522111162,965474.390625,968312.6141633064,0.95
baseline,lu_solve_dense_ill_conditioned_d16/faer_lu_solve,100,910.3880247594826,908.1092728703187,912.7323110695444,909.543275453828,907.4692420580111,912.8745818769497,0.95
baseline,lu_solve_dense_ill_conditioned_d16/faer_solve_from_lu,100,259.81167943885254,259.3197133334727,260.30687493915354,259.50949563582174,258.93154364128327,260.3203364646856,0.95
baseline,lu_solve_dense_ill_conditioned_d16/la_stack_lu_solve,100,660.7124081112684,656.9971411872828,664.553476798563,656.7384386226117,651.884334229283,664.671829678617,0.95
baseline,lu_solve_dense_ill_conditioned_d16/la_stack_solve_from_lu,100,187.29705071743635,186.73222117410594,187.9382118089668,186.91684515188078,186.45589089542295,187.3603088498084,0.95
baseline,lu_solve_dense_ill_conditioned_d16/nalgebra_lu_solve,100,621.1438480633965,609.8104375600001,632.9916172984169,582.7011442228539,580.1127224674999,588.2216730954677,0.95
baseline,lu_solve_dense_ill_conditioned_d16/nalgebra_solve_from_lu,100,96.49710793229582,96.32011238315944,96.68862911385135,96.41990170522428,96.27672423156294,96.67676825603706,0.95
baseline,lu_solve_dense_ill_conditioned_d2/faer_lu_solve,100,179.3896429362463,178.74347958110997,180.05938160726652,178.71613424898712,177.9453820291384,179.5942619928467,0.95
baseline,lu_solve_dense_ill_conditioned_d2/faer_solve_from_lu,100,55.11616279431234,54.96115681609079,55.30846240037924,55.02177430068956,54.92939782210438,55.117423342745965,0.95
baseline,lu_solve_dense_ill_conditioned_d2/la_stack_lu_solve,100,2.0637261731204863,2.0572929812153373,2.070981791488363,2.050515959100182,2.0490653113887665,2.0518361675652366,0.95
baseline,lu_solve_dense_ill_conditioned_d2/la_stack_solve_from_lu,100,1.3748730007684764,1.3693940378801106,1.3804288676379206,1.3827490835870204,1.3759626288908695,1.3846024904875296,0.95
baseline,lu_solve_dense_ill_conditioned_d2/nalgebra_lu_solve,100,4.646245277817839,4.633342839650979,4.661181948877046,4.63670528810246,4.625867682947854,4.640369774282793,0.95
baseline,lu_solve_dense_ill_conditioned_d2/nalgebra_solve_from_lu,100,3.0190930017556767,3.0045421915418955,3.0338259215099757,3.024785485207922,3.011816279621973,3.0366680247803512,0.95
baseline,lu_solve_dense_ill_conditioned_d3/faer_lu_solve,100,214.6805406369559,213.92534265560172,215.46428111592402,213.86203226129015,212.96646017699115,214.83994857689547,0.95
baseline,lu_solve_dense_ill_conditioned_d3/faer_solve_from_lu,100,56.08174268547257,55.933029742432254,56.23874253146848,55.76406115896785,55.67033563511109,56.08259260166185,0.95
baseline,lu_solve_dense_ill_conditioned_d3/la_stack_lu_solve,100,10.93291464536585,10.904648579894104,10.9633366984143,10.92099475404558,10.89108393757977,10.942053330801423,0.95
baseline,lu_solve_dense_ill_conditioned_d3/la_stack_solve_from_lu,100,2.725769744396985,2.716202925248374,2.7359208147986767,2.7291748056933205,2.7157140285695847,2.734371774084769,0.95
baseline,lu_solve_dense_ill_conditioned_d3/nalgebra_lu_solve,100,23.82827780252514,23.755227771190338,23.90329362805316,23.72223123660823,23.685822782803097,23.7945220295894,0.95
baseline,lu_solve_dense_ill_conditioned_d3/nalgebra_solve_from_lu,100,4.969944212403317,4.955340405842598,4.98536114598672,4.963374340645359,4.954273325387706,4.969605261409244,0.95
baseline,lu_solve_dense_ill_conditioned_d32/faer_lu_solve,100,2907.556739288617,2902.253086735735,2913.0029849287826,2901.5163652426554,2896.125122189638,2906.209490802453,0.95
baseline,lu_solve_dense_ill_conditioned_d32/faer_solve_from_lu,100,635.3294631521624,633.8444270649553,637.0181298965693,633.868099715884,632.4460240587408,634.7267508159333,0.95
baseline,lu_solve_dense_ill_conditioned_d32/la_stack_lu_solve,100,2918.612343638353,2895.477129038106,2949.418816067649,2923.247423579649,2897.23063583815,2934.3019245927485,0.95
baseline,lu_solve_dense_ill_conditioned_d32/la_stack_solve_from_lu,100,785.071345696604,781.8314590361371,788.4161242653875,786.9890450919554,784.8057356924573,788.3419777279694,0.95
baseline,lu_solve_dense_ill_conditioned_d32/nalgebra_lu_solve,100,2681.4394174867407,2668.8211262764935,2693.7036251265636,2708.994105373793,2705.6087035771247,2713.227695721207,0.95
baseline,lu_solve_dense_ill_conditioned_d32/nalgebra_solve_from_lu,100,331.6656295082988,330.6244165212295,332.850823038259,330.441700026966,329.9150168541993,330.79498022276186,0.95
baseline,lu_solve_dense_ill_conditioned_d4/faer_lu_solve,100,242.2684011788202,241.56302003120888,242.99766636535142,241.65825092775714,240.76684943399727,242.55752667861861,0.95
baseline,lu_solve_dense_ill_conditioned_d4/faer_solve_from_lu,100,58.7596062783434,58.53872391269945,58.975711676239,59.035660598269786,58.716332867674964,59.256050194203766,0.95
baseline,lu_solve_dense_ill_conditioned_d4/la_stack_lu_solve,100,22.96049013897266,22.905944361933688,23.015715714363942,22.98960304134259,22.957563064105532,23.02527252119939,0.95
baseline,lu_solve_dense_ill_conditioned_d4/la_stack_solve_from_lu,100,4.824726870640919,4.805982049011688,4.843331948870181,4.8523973224980415,4.830617888576342,4.874044247615718,0.95
baseline,lu_solve_dense_ill_conditioned_d4/nalgebra_lu_solve,100,50.41616899082062,50.26297981138376,50.59271527793691,50.23718226827276,50.129744945026694,50.39310007246756,0.95
baseline,lu_solve_dense_ill_conditioned_d4/nalgebra_solve_from_lu,100,5.977434288180729,5.958095022663444,5.996984156109035,5.959425704344433,5.9392558004120755,5.990728528540944,0.95
baseline,lu_solve_dense_ill_conditioned_d5/faer_lu_solve,100,326.85860131704686,322.24130999820517,331.4926575241756,330.016704401968,306.7736161822242,344.7218001874716,0.95
baseline,lu_solve_dense_ill_conditioned_d5/faer_solve_from_lu,100,89.1241418258569,88.85273430115149,89.40489774484297,89.21041666065071,88.96586556355979,89.45500943357924,0.95
baseline,lu_solve_dense_ill_conditioned_d5/la_stack_lu_solve,100,45.901629344200394,45.833435218955955,45.975207108126135,45.8123560921872,45.75530206644354,45.83123474071355,0.95
baseline,lu_solve_dense_ill_conditioned_d5/la_stack_solve_from_lu,100,7.311879771608091,7.301141439591337,7.3233400792915395,7.322349855347062,7.302751195291032,7.330715341102313,0.95
baseline,lu_solve_dense_ill_conditioned_d5/nalgebra_lu_solve,100,69.89869841912629,69.76037196296281,70.04313641538735,69.90916740682711,69.78935308051581,70.04514021733544,0.95
baseline,lu_solve_dense_ill_conditioned_d5/nalgebra_solve_from_lu,100,10.670913151786857,10.411221404182736,11.003765195641162,10.255598017292574,10.24079167009834,10.286396260833708,0.95
baseline,lu_solve_dense_ill_conditioned_d64/faer_lu_solve,100,12098.082149330503,12075.062525005755,12121.384097519955,12086.118504772003,12066.94277673546,12106.179643527204,0.95
baseline,lu_solve_dense_ill_conditioned_d64/faer_solve_from_lu,100,1661.5021667929648,1658.6741722475228,1664.5162287923695,1663.4978310243016,1660.049656226127,1665.4492484993998,0.95
baseline,lu_solve_dense_ill_conditioned_d64/la_stack_lu_solve,100,17183.546476191943,17147.18573530701,17222.027329224366,17140.615198967902,17116.19702665755,17175.106165377176,0.95
baseline,lu_solve_dense_ill_conditioned_d64/la_stack_solve_from_lu,100,2529.430400478899,2513.3367003939143,2547.5015244499446,2504.419695609785,2494.540802764487,2512.2033068783066,0.95
baseline,lu_solve_dense_ill_conditioned_d64/nalgebra_lu_solve,100,14191.323722564424,14157.043710149215,14227.274638427622,14160.87336269196,14149.36247723133,14179.141865079366,0.95
baseline,lu_solve_dense_ill_conditioned_d64/nalgebra_solve_from_lu,100,795.6740171140851,794.8597490678757,796.5666873305099,795.9829119165936,795.290719087986,796.7537269804151,0.95
baseline,lu_solve_dense_ill_conditioned_d8/faer_lu_solve,100,392.7935014347922,391.90086637373656,393.7043861649589,392.7346322166675,391.27696584590944,393.64973854911307,0.95
baseline,lu_solve_dense_ill_conditioned_d8/faer_solve_from_lu,100,100.09022360791192,99.73688289332486,100.45496331111255,99.45650952276816,99.27014169627179,100.0040684973288,0.95
baseline,lu_solve_dense_ill_conditioned_d8/la_stack_lu_solve,100,128.58312669823593,128.34014154177305,128.8420147150464,128.69123535169115,128.2897504501321,128.85303261007488,0.95
baseline,lu_solve_dense_ill_conditioned_d8/la_stack_solve_from_lu,100,14.389865193327305,14.126733147296601,14.877250889001985,14.109087632273138,14.080070276666838,14.13810753052848,0.95
baseline,lu_solve_dense_ill_conditioned_d8/nalgebra_lu_solve,100,170.1599737962724,169.3372302094068,171.0478792072627,169.1365040564357,168.51000979648592,170.0512419416003,0.95
baseline,lu_solve_dense_ill_conditioned_d8/nalgebra_solve_from_lu,100,17.84373665540478,17.751781076046885,17.93828110849332,17.600769312118658,17.520899116625753,17.810439144150685,0.95
baseline,lu_solve_pivoting_d16/faer_lu_solve,100,1216.237212374114,1211.5147627398178,1221.0176130905743,1219.6490991370256,1212.4035782496348,1224.933916689454,0.95
baseline,lu_solve_pivoting_d16/faer_solve_from_lu,100,267.639188687269,263.9265293510672,271.7397398587844,260.22638284384107,259.568188782024,261.47418104323117,0.95
baseline,lu_solve_pivoting_d16/la_stack_lu_solve,100,774.1889207457948,772.4972799181776,776.025649363314,774.1355439317131,773.069579865017,775.7331726090418,0.95
baseline,lu_solve_pivoting_d16/la_stack_solve_from_lu,100,189.24516069254034,188.41294560355334,190.18661049112066,188.15516111934286,187.5826299495634,188.71131344759394,0.95
baseline,lu_solve_pivoting_d16/nalgebra_lu_solve,100,725.8254389098213,713.0771038734791,739.1811996974781,683.4520272466791,679.7146494320407,689.9953899698654,0.95
baseline,lu_solve_pivoting_d16/nalgebra_solve_from_lu,100,120.79668378409458,120.49596005725633,121.09638692350248,120.97148473698076,120.68203383361522,121.18355477379569,0.95
baseline,lu_solve_pivoting_d2/faer_lu_solve,100,195.6193658920761,194.95690571992517,196.31350513719747,195.43238076277495,194.7642818223731,195.9550671002953,0.95
baseline,lu_solve_pivoting_d2/faer_solve_from_lu,100,65.00140302525116,64.39653078962033,65.5513996954055,65.88928931451613,65.06284318666982,66.37840140999793,0.95
baseline,lu_solve_pivoting_d2/la_stack_lu_solve,100,2.099388470442919,2.086739157756866,2.112840885731645,2.0548082856555707,2.051609900597233,2.094765785394059,0.95
baseline,lu_solve_pivoting_d2/la_stack_solve_from_lu,100,1.3766702432874245,1.3715572639924873,1.3818104288659645,1.3835430179020167,1.3826626409040754,1.385357306831989,0.95
baseline,lu_solve_pivoting_d2/nalgebra_lu_solve,100,10.949029836688732,10.844051322709936,11.045555052279695,10.955322403301475,10.927889174260686,10.983689621924627,0.95
baseline,lu_solve_pivoting_d2/nalgebra_solve_from_lu,100,10.322808518317716,10.170220665730108,10.475724784778931,10.50874097392921,10.264048507194504,10.630435904106925,0.95
baseline,lu_solve_pivoting_d3/faer_lu_solve,100,253.07117817074348,252.3566851579437,253.80888198209564,252.49821434656073,252.2490346226266,252.98136520264725,0.95
baseline,lu_solve_pivoting_d3/faer_solve_from_lu,100,64.57199568127636,63.67726762865116,65.43217851698387,65.27928915888675,64.5054500009029,67.08037909800976,0.95
baseline,lu_solve_pivoting_d3/la_stack_lu_solve,100,23.37418922318903,23.242186488084414,23.511919601719192,23.391958759733086,23.260019081866936,23.51515718985635,0.95
baseline,lu_solve_pivoting_d3/la_stack_solve_from_lu,100,2.7269582516476727,2.7189206554329015,2.735443103422878,2.7338291253743625,2.726445299455972,2.7363134288536033,0.95
baseline,lu_solve_pivoting_d3/nalgebra_lu_solve,100,32.298806210431515,32.17642304949638,32.42180087454743,32.31085463350519,32.17628005335371,32.382143563953015,0.95
baseline,lu_solve_pivoting_d3/nalgebra_solve_from_lu,100,14.183854674096283,14.136628165018188,14.236587211139947,14.20449546695276,14.154678023899631,14.258136048065865,0.95
baseline,lu_solve_pivoting_d32/faer_lu_solve,100,3722.1411079919963,3716.461084124975,3728.0505066699066,3719.623295367388,3715.441188057226,3723.572779432859,0.95
baseline,lu_solve_pivoting_d32/faer_solve_from_lu,100,634.6326729212843,633.0916936172872,636.303016977138,633.2843251253335,631.509211131887,634.8774934016402,0.95
baseline,lu_solve_pivoting_d32/la_stack_lu_solve,100,3122.7747885161366,3118.1020125662762,3127.6585518096763,3120.624906113865,3117.4266104449976,3125.5587539432177,0.95
baseline,lu_solve_pivoting_d32/la_stack_solve_from_lu,100,766.3260791236607,763.7646812738411,768.9708799263963,767.7074459083074,765.197991564035,771.1026152630404,0.95
baseline,lu_solve_pivoting_d32/nalgebra_lu_solve,100,3124.9016131079306,3106.616990443578,3142.317451349245,3175.832099783527,3162.9827726809376,3181.818741269302,0.95
baseline,lu_solve_pivoting_d32/nalgebra_solve_from_lu,100,352.56820668658713,351.43155381790234,353.82873892146404,350.9783527119668,350.4478624829875,351.4492082560511,0.95
baseline,lu_solve_pivoting_d4/faer_lu_solve,100,298.5944710908557,297.28339650860346,299.95228790007485,297.57039725035054,295.53686594169017,298.8730639070621,0.95
baseline,lu_solve_pivoting_d4/faer_solve_from_lu,100,65.85640556874938,64.9421098976835,66.75362297046651,67.0037682896097,66.0582265652766,68.2585316001108,0.95
baseline,lu_solve_pivoting_d4/la_stack_lu_solve,100,38.815086331872095,38.70140342074268,38.94218956148151,38.789042798189314,38.696213734580795,38.84742854914805,0.95
baseline,lu_solve_pivoting_d4/la_stack_solve_from_lu,100,4.7974956519415874,4.779121251216055,4.8160560400039785,4.820172261402094,4.7865284477206815,4.854427588531521,0.95
baseline,lu_solve_pivoting_d4/nalgebra_lu_solve,100,53.78782142968442,53.63623510256206,53.93915991611398,53.7393816874949,53.48485377433114,54.141467611939305,0.95
baseline,lu_solve_pivoting_d4/nalgebra_solve_from_lu,100,19.376875090814437,19.26193044850192,19.510036386593114,19.230755781445136,19.13872260506739,19.298437520106642,0.95
baseline,lu_solve_pivoting_d5/faer_lu_solve,100,379.1731061257418,378.2048634989124,380.15218933546294,379.4937478698023,378.71251601159577,380.35391572191463,0.95
baseline,lu_solve_pivoting_d5/faer_solve_from_lu,100,93.25529648859622,92.79476354702803,93.71525244984193,93.05927521980564,92.82238742285017,93.76845767563029,0.95
baseline,lu_solve_pivoting_d5/la_stack_lu_solve,100,82.83016788947613,82.55651699862455,83.12618104906154,82.56255814519149,82.34306503557008,82.80840084377265,0.95
baseline,lu_solve_pivoting_d5/la_stack_solve_from_lu,100,7.301021071401738,7.283122242243988,7.320257443695598,7.300327387080642,7.283211178310214,7.312533613517475,0.95
baseline,lu_solve_pivoting_d5/nalgebra_lu_solve,100,84.74100571583898,84.48885377650944,85.01219710962361,84.44871562952244,84.28874545476657,84.77006768049162,0.95
baseline,lu_solve_pivoting_d5/nalgebra_solve_from_lu,100,23.516699834264706,23.437498814853846,23.601289713393328,23.49733027512618,23.415964940987084,23.550120174450704,0.95
baseline,lu_solve_pivoting_d64/faer_lu_solve,100,14376.563411864143,14357.080541580264,14397.436822576678,14371.405386904762,14356.141114982578,14398.580690737834,0.95
baseline,lu_solve_pivoting_d64/faer_solve_from_lu,100,1662.8157853204364,1660.2642750826292,1665.4127459508436,1663.9818613451378,1661.4203384884738,1666.6880818358952,0.95
baseline,lu_solve_pivoting_d64/la_stack_lu_solve,100,18644.962043499705,18577.06090259773,18719.615527463455,18543.513079108394,18486.023125608568,18601.315428983416,0.95
baseline,lu_solve_pivoting_d64/la_stack_solve_from_lu,100,2512.393242052932,2498.094985144268,2528.7993919437054,2484.398474671145,2480.3676055868755,2493.213476070529,0.95
baseline,lu_solve_pivoting_d64/nalgebra_lu_solve,100,16471.042905738057,16454.915397221157,16487.891423284567,16469.69269949066,16459.380137089258,16484.93052109181,0.95
baseline,lu_solve_pivoting_d64/nalgebra_solve_from_lu,100,840.814059103292,839.5529966969531,842.4336066398024,840.7508177222718,840.0264329738059,840.9919455386506,0.95
baseline,lu_solve_pivoting_d8/faer_lu_solve,100,514.3337682145633,512.8383044550104,515.9129923705806,512.9483966924398,512.016643639069,513.5301116838489,0.95
baseline,lu_solve_pivoting_d8/faer_solve_from_lu,100,99.78704509782379,99.51787276829079,100.06225030178392,99.77987785278046,99.33912965722801,100.02949955327004,0.95
baseline,lu_solve_pivoting_d8/la_stack_lu_solve,100,200.93423463991476,199.96526736652038,201.91256348792456,198.88364133795952,197.87932350793335,200.228940415771,0.95
baseline,lu_solve_pivoting_d8/la_stack_solve_from_lu,100,14.040048537498793,14.018027296327864,14.06123671669754,14.051401061238948,14.03692110832226,14.067977073176376,0.95
baseline,lu_solve_pivoting_d8/nalgebra_lu_solve,100,200.46459529547198,199.80545982037097,201.13602668589928,199.36695519322637,198.97069948360271,199.90094269370584,0.95
baseline,lu_solve_pivoting_d8/nalgebra_solve_from_lu,100,35.47029873322475,35.36366486950787,35.58237674680099,35.40523373332681,35.29766977949914,35.516250502424406,0.95
current,canonical_conversion_below_overflow_d2/rounded_result,100,219.6041918046675,219.2232199458668,219.98852926567295,219.55789537565238,218.98613355819455,220.12049399198932,0.95
current,canonical_conversion_below_overflow_d2/strict_result,100,222.61883925100636,221.67434962264124,223.69593957667635,221.73920358928063,221.0172171617216,222.79878134840635,0.95
current,canonical_conversion_below_overflow_d3/rounded_result,100,228.6063048497852,227.58616373117368,229.85779546735003,227.88967442262935,227.32090414356662,228.36527813818816,0.95
current,canonical_conversion_below_overflow_d3/strict_result,100,226.95296225740194,226.18543640160715,227.72956917903943,227.0127455090581,226.59827385242681,227.76622368638363,0.95
current,canonical_conversion_below_overflow_d4/rounded_result,100,235.6319063369018,234.98771736501027,236.27799254980152,235.59340175039398,235.19310035842295,236.1191624499262,0.95
current,canonical_conversion_below_overflow_d4/strict_result,100,233.17703049352153,232.5835048666459,233.77588313971071,233.21009247761756,232.19291019415488,233.76230149306616,0.95
current,canonical_conversion_below_overflow_d5/rounded_result,100,258.07063005689315,248.02906656956281,272.5437040387557,249.0108334610864,245.9613262144734,251.4616721263979,0.95
current,canonical_conversion_below_overflow_d5/strict_result,100,235.64184133399402,234.74237985966064,236.68202905725116,235.34060941566747,234.13949453095097,235.9604517184481,0.95
current,canonical_conversion_dyadic_d2/rounded_result,100,11.775860682907991,11.75946420213827,11.798521779467967,11.748880763605339,11.745430469217428,11.758149126196766,0.95
current,canonical_conversion_dyadic_d2/strict_result,100,8.249219101832528,8.208563786027087,8.28919255930911,8.284240603227365,8.214477367437423,8.35424227574003,0.95
current,canonical_conversion_dyadic_d3/rounded_result,100,17.72673491835302,17.71639224040246,17.737597805649756,17.72276269865357,17.71211920133907,17.73712265888557,0.95
current,canonical_conversion_dyadic_d3/strict_result,100,11.975518294494913,11.912363004148716,12.041039209106614,11.896661838824361,11.816092402349064,11.97108648668651,0.95
current,canonical_conversion_dyadic_d4/rounded_result,100,23.44257349411081,23.404133171264355,23.49399025378867,23.387414446575118,23.37852966726206,23.396248150759593,0.95
current,canonical_conversion_dyadic_d4/strict_result,100,15.948850200146644,15.819707459324203,16.076119130239373,16.12011471716906,15.815574899464647,16.367881348704795,0.95
current,canonical_conversion_dyadic_d5/rounded_result,100,28.364191378321483,28.34574564133947,28.38930983094225,28.345627806014882,28.337477849305706,28.35369190619547,0.95
current,canonical_conversion_dyadic_d5/strict_result,100,19.886360862597734,19.727181230550595,20.044539014895978,19.596524553775794,19.396642446784124,20.584038426754024,0.95
current,canonical_conversion_min_subnormal_d2/rounded_result,100,230.68568550168092,228.9684805080863,232.90705281082006,227.8893498886072,227.23940740548383,229.03798823516502,0.95
current,canonical_conversion_min_subnormal_d2/strict_result,100,12.608521098969357,12.530692354982197,12.689035094265629,12.598095938539283,12.528698789567006,12.684855535570778,0.95
current,canonical_conversion_min_subnormal_d3/rounded_result,100,237.9159782172544,237.52536699753634,238.30674519609508,237.69165256286266,237.36427378231053,238.37924976310495,0.95
current,canonical_conversion_min_subnormal_d3/strict_result,100,17.373463805583082,17.239544499226188,17.508090556358436,17.421601042611744,17.299129526256813,17.580500329558006,0.95
current,canonical_conversion_min_subnormal_d4/rounded_result,100,254.87907693450288,248.1389318205514,264.58225148088724,243.71103739680723,243.23765364162801,248.4726522587553,0.95
current,canonical_conversion_min_subnormal_d4/strict_result,100,21.53924201336105,21.37383562054632,21.707511865519272,21.43802492066749,21.179723669403035,21.714160875833606,0.95
current,canonical_conversion_min_subnormal_d5/rounded_result,100,248.07169296085416,247.50556266490273,248.6492879750953,248.14816278535773,247.45074152978046,248.730817294493,0.95
current,canonical_conversion_min_subnormal_d5/strict_result,100,25.767745495828564,25.582346162782706,25.95730107690061,25.706951722004316,25.448710165849256,25.966965660210185,0.95
current,canonical_conversion_negative_underflow_d2/rounded_result,100,228.31260677742532,227.88138275615876,228.75486379690577,227.91322399246275,227.66632999781788,228.56192810457517,0.95
current,canonical_conversion_negative_underflow_d2/strict_result,100,12.686272398966446,12.617949629111333,12.756761607452367,12.633146737114128,12.556784338890033,12.706325104559141,0.95
